-11.850000,-24.000000,83.099998
8.850000,-43.349998,68.699997
21.450001,-48.150002,45.900002
17.850000,-47.099998,19.799999
5.700000,-36.900002,1.500000
9.750000,-32.400002,-0.450000
37.049999,-17.549999,12.450000
42.450001,8.550000,31.049999
37.650002,16.200001,24.600000
19.950001,23.549999,10.650000
-8.400000,37.500000,21.299999
-25.799999,36.000000,48.599998
-23.850000,8.400000,81.449997
-10.500000,-22.650000,82.949997
17.850000,-46.349998,60.599998
23.250000,-48.000000,34.049999
-10.950000,-29.400000,-4.350000
-11.850000,-9.900000,-9.750000
-6.600000,-11.400000,-10.500000
8.100000,-14.550000,-8.400000
31.500000,-7.500000,3.600000
44.250000,1.200000,27.000000
42.450001,7.350000,29.100000
33.599998,18.450001,18.900000
8.100000,36.599998,25.500000
-6.750000,41.549999,41.250000
-13.050000,26.850000,71.699997
-18.150000,7.200000,82.500000
-19.650000,-16.950001,83.400002
-19.350000,-35.400002,72.449997
-19.950001,-40.950001,67.800003
-20.400000,-34.950001,73.800003
-7.500000,-21.450001,84.599998
13.050000,-11.250000,84.300003
33.450001,-3.000000,71.099998
41.099998,2.850000,58.950001
40.950001,3.600000,60.299999
23.400000,-7.500000,80.849998
10.200000,-26.400000,81.449997
1.500000,-42.299999,71.099998
-8.250000,-52.200001,53.700001
1.950000,-53.700001,29.400000
1.050000,-53.400002,34.500000
-2.100000,-53.700001,27.299999
-17.250000,-48.599998,18.299999
-30.450001,-39.450001,13.200000
-15.300000,-11.100000,-9.450000
3.450000,13.050000,-4.800000
13.950000,29.250000,12.600000
14.100000,34.200001,23.100000
10.350000,23.850000,2.250000
-11.400000,-8.100000,-9.600000
-27.150000,-19.950001,-1.950000
-48.000000,-17.549999,18.299999
-52.349998,-3.900000,56.849998
-38.250000,11.250000,69.750000
-26.850000,16.200001,73.650002
-28.799999,16.650000,73.199997
